Day,Total Passengers,AvgPassengers,TotalTripDistance,AvgTripDistance,TotalFareAmount,AvgFareAmount,TotalExtraAmount,AvgExtraAmount,TotalMTATax,AvgMTATax,TotalTipAmount,AvgTipAmount,TotalTollsAmount,AvgTollsAmount,TotalTotalAmount,AvgTotalAmount,TotalNoOfTrips
2015-07-16 5:00,5768,1.54,11701.28,3.12,44502.52,11.85,1694.5,0.45,1861.5,0.5,5402.46,1.44,156,0.04,54743.18,14.57,"3756	"
2015-07-16 6:00,16417,1.56,25970.82,2.46,105759.37,10.02,67,0.01,5264.5,0.5,13842.01,1.31,47,0,128146.14,12.14,"10553	"
2015-07-16 7:00,27076,1.56,39010.41,2.25,177699.46,10.23,13.5,0,8675,0.5,24693.26,1.42,47,0,216341.88,12.46,"17368	"
2015-07-16 8:00,32878,1.61,44742.55,2.19,230659.2,11.28,9.5,0,10208,0.5,32521.42,1.59,110,0.01,279639.22,13.68,"20444	"
2015-07-16 9:00,31413,1.62,40120.92,2.07,222334.48,11.45,7.5,0,9693,0.5,29814.5,1.54,71,0,267744.08,13.79,"19415	"
2015-07-16 10:00,28651,1.65,36737.28,2.11,200725.5,11.53,2.5,0,8695,0.5,24873.73,1.43,25,0,239550.65,13.76,"17414	"
2015-07-16 11:00,27940,1.64,35510.24,2.08,203432.28,11.93,2.5,0,8512,0.5,24329.23,1.43,24,0,241416.01,14.16,"17055	"
2015-07-16 12:00,29928,1.66,37188.01,2.06,210916.94,11.69,5,0,9005.5,0.5,25232.73,1.4,82,0,250660.77,13.89,"18046	"
2015-07-16 13:00,29715,1.67,39832.2,2.23,214078.97,12.01,4,0,8899.5,0.5,25604.31,1.44,118,0.01,254053.84,14.25,"17831	"
2015-07-16 14:00,30195,1.68,39983.16,2.22,221421.28,12.3,3.5,0,8985,0.5,25935.93,1.44,672,0.04,262421.43,14.57,"18008	"
2015-07-16 15:00,28099,1.68,37088.36,2.22,207657.05,12.41,790,0.05,8344,0.5,23820.35,1.42,100,0.01,245733.56,14.68,"16739	"
2015-07-16 16:00,22281,1.66,29538.97,2.2,169873.71,12.67,12942.5,0.97,6684,0.5,20913.65,1.56,103,0.01,214544.02,16,"13410	"
2015-07-16 17:00,28204,1.68,36979.3,2.21,211702.74,12.65,16600.4,0.99,8355.5,0.5,26501.12,1.58,70,0,268254.02,16.02,"16741	"
2015-07-16 18:00,35279,1.67,45762.46,2.17,260057.74,12.31,20902,0.99,10540,0.5,34245.71,1.62,51,0,332130.75,15.73,"21120	"
2015-07-16 19:00,39254,1.68,52805.97,2.25,270212.18,11.53,22667,0.97,11695.5,0.5,37958.22,1.62,57,0,349620.96,14.92,"23430	"
2015-07-16 20:00,36325,1.65,53930.55,2.46,246351.42,11.22,11115.5,0.51,10953,0.5,34881.68,1.59,48,0,309938.9,14.12,"21958	"
2015-07-16 21:00,41176,1.68,66113.63,2.7,290794.74,11.88,12155.5,0.5,12208.5,0.5,41552.08,1.7,19,0,364072.62,14.87,"24478	"
2015-07-16 22:00,40487,1.68,70561.31,2.93,302075.85,12.55,11923.5,0.5,11994.5,0.5,43598.84,1.81,27,0,376840.44,15.66,"24061	"
2015-07-16 23:00,36262,1.7,66366.13,3.12,282420.97,13.27,10536,0.5,10599.5,0.5,40279.1,1.89,92,0,350321.35,16.46,"21279	"
2015-07-17 0:00,30987,1.69,56990.56,3.11,234481.99,12.78,9087.5,0.5,9139,0.5,32795.81,1.79,83,0,291092,15.86,"18351	"
2015-07-17 1:00,21758,1.69,39745.03,3.09,158009.73,12.29,6359.5,0.49,6392,0.5,20801.54,1.62,80,0.01,195498.73,15.21,"12853	"
2015-07-17 2:00,14248,1.7,27442.68,3.27,106434.85,12.69,4151,0.49,4168.5,0.5,13857.11,1.65,33,0,131172.2,15.63,"8390	"
2015-07-17 3:00,9321,1.71,19025.89,3.48,71944.17,13.17,2693,0.49,2711.5,0.5,8034.53,1.47,32,0.01,87053.8,15.94,"5463	"
2015-07-17 4:00,6653,1.64,15775,3.89,57034.69,14.06,1970.5,0.49,2010,0.5,5885.74,1.45,34,0.01,68153.49,16.8,"4057	"
2015-07-17 5:00,6333,1.56,13974.54,3.43,51377.31,12.62,1809,0.44,2023,0.5,6309.23,1.55,94,0.02,62832.64,15.44,"4070	"
2015-07-17 6:00,13872,1.53,24591.69,2.72,96428.02,10.67,72,0.01,4505,0.5,12311.12,1.36,124,0.01,116149.44,12.85,"9039	"
2015-07-17 7:00,20914,1.55,32323.82,2.4,137284.1,10.21,10,0,6712.5,0.5,18919.34,1.41,43,0,167000.64,12.42,"13450	"
2015-07-17 8:00,24523,1.58,36228.26,2.33,167260.92,10.77,7.5,0,7748,0.5,23241.09,1.5,160,0.01,203076.91,13.07,"15535	"
2015-07-17 9:00,25217,1.59,34448.59,2.17,170902.21,10.76,8.5,0,7927.5,0.5,22557.95,1.42,35,0,206207.53,12.98,"15884	"
2015-07-17 10:00,24409,1.62,33347.76,2.21,165516.94,10.96,3.5,0,7537.5,0.5,20649.07,1.37,78,0.01,198316.81,13.13,"15100	"
2015-07-17 11:00,25359,1.66,33742.17,2.21,169337.59,11.11,3,0,7604.5,0.5,19930.36,1.31,121,0.01,201571.09,13.22,"15244	"
2015-07-17 12:00,26570,1.66,35126.13,2.19,178831.5,11.16,13,0,7993,0.5,20862.36,1.3,108,0.01,212614.82,13.27,"16023	"
2015-07-17 13:00,26126,1.66,36183.71,2.29,183556.4,11.64,5.5,0,7867,0.5,21223.16,1.35,92,0.01,217476.58,13.79,"15770	"
2015-07-17 14:00,24009,1.65,33969.41,2.34,181835.76,12.52,9.5,0,7247.5,0.5,20561.8,1.42,73,0.01,214083.27,14.74,"14523	"
2015-07-17 15:00,21966,1.66,32006.81,2.41,169817.78,12.8,709.5,0.05,6615.5,0.5,19280.46,1.45,127,0.01,200534.36,15.11,"13268	"
2015-07-17 16:00,20480,1.67,29162.71,2.38,156210.85,12.74,11857.5,0.97,6114.5,0.5,18566.26,1.51,49,0,196483.11,16.02,"12264	"
2015-07-17 17:00,24795,1.67,33907.77,2.28,182711.84,12.29,14688,0.99,7415,0.5,22499.28,1.51,77,0.01,231861.01,15.6,"14867	"
2015-07-17 18:00,29520,1.65,40120.44,2.25,212450.94,11.91,17648,0.99,8900.5,0.5,26986.96,1.51,27,0,271371.84,15.21,"17838	"
2015-07-17 19:00,34274,1.68,47247.15,2.32,230292.03,11.29,19703,0.97,10184.5,0.5,30200.28,1.48,100,0,296600.47,14.54,"20403	"
2015-07-17 20:00,33561,1.71,47775.24,2.43,229121.25,11.66,9955,0.51,9807,0.5,30317.31,1.54,93,0,285199.34,14.51,"19658	"
2015-07-17 21:00,35143,1.72,52950.74,2.59,235653.16,11.51,10177,0.5,10225.5,0.5,31150.87,1.52,40,0,293389.73,14.33,"20476	"
2015-07-17 22:00,36331,1.72,57891.35,2.75,250657.99,11.89,10462.5,0.5,10518,0.5,33301.72,1.58,64,0,311330.61,14.77,"21080	"
2015-07-17 23:00,35522,1.74,58954.57,2.89,258954.34,12.71,10107.5,0.5,10156.5,0.5,33413.07,1.64,62,0,318809.91,15.65,"20370	"
2015-07-18 0:00,34074,1.75,59366.2,3.05,246551.26,12.66,9663,0.5,9709.5,0.5,32583.99,1.67,44,0,304402.01,15.63,"19479	"
2015-07-18 1:00,31752,1.71,57586.5,3.11,227355.47,12.26,9201,0.5,9240,0.5,29782.93,1.61,99,0.01,281243.08,15.17,"18541	"
2015-07-18 2:00,26717,1.7,49475.28,3.15,191814.3,12.21,7797.5,0.5,7822.5,0.5,24931.32,1.59,38,0,237118.58,15.1,"15708	"
2015-07-18 3:00,21086,1.73,40323.27,3.31,153628.46,12.61,6030.5,0.5,6059.5,0.5,19420.03,1.59,72,0.01,188868.45,15.51,"12180	"
2015-07-18 4:00,12888,1.72,27550.08,3.67,102031.81,13.59,3694,0.49,3726.5,0.5,10589.58,1.41,40,0.01,122336.35,16.3,"7506	"
2015-07-18 5:00,6726,1.69,15976.91,4.01,57770.62,14.5,1839.5,0.46,1978.5,0.5,5834.62,1.46,108,0.03,68726.44,17.25,"3985	"
2015-07-18 6:00,7297,1.58,15715.56,3.41,58325.33,12.65,35.5,0.01,2289,0.5,6059.28,1.31,47,0.01,68137.91,14.78,"4609	"
2015-07-18 7:00,10532,1.61,19187.64,2.93,72145.5,11.01,2,0,3267,0.5,8456.54,1.29,34,0.01,85870.04,13.11,"6552	"
2015-07-18 8:00,16828,1.64,25489.88,2.48,105369.84,10.25,2,0,5129,0.5,12701.79,1.24,79,0.01,126363.53,12.3,"10275	"
2015-07-18 9:00,22656,1.69,30994.68,2.32,135682.1,10.14,1.5,0,6686.5,0.5,16216.8,1.21,85,0.01,162687.1,12.15,"13386	"
2015-07-18 10:00,25180,1.71,34036.01,2.31,151128.26,10.26,2.5,0,7358.5,0.5,17472.22,1.19,73,0,180455.08,12.25,"14733	"
2015-07-18 11:00,29140,1.74,38150.22,2.28,177564.02,10.63,5,0,8339,0.5,20648.27,1.24,61,0,211628.79,12.66,"16710	"
2015-07-18 12:00,31715,1.75,40444.75,2.24,195854.71,10.82,2.5,0,9036,0.5,22860.12,1.26,18,0,233205.55,12.89,"18095	"
2015-07-18 13:00,32364,1.76,41504.13,2.26,203317.74,11.05,1.5,0,9185.5,0.5,23063.18,1.25,123,0.01,241212.04,13.11,"18394	"
2015-07-18 14:00,31943,1.76,42566.71,2.35,200940.05,11.09,2,0,9045.5,0.5,22078.74,1.22,84,0,237586.29,13.11,"18123	"
2015-07-18 15:00,32986,1.77,43479.31,2.33,206546.64,11.08,71.5,0,9312,0.5,22490.88,1.21,45,0,244064.74,13.09,"18648	"
2015-07-18 16:00,30604,1.76,39302.86,2.26,194857.9,11.23,87,0.01,8668,0.5,21599.24,1.24,77,0,230505.34,13.28,"17357	"
2015-07-18 17:00,34353,1.78,44612.88,2.32,217924.75,11.31,89,0,9614.5,0.5,24373.62,1.27,21,0,257803.37,13.38,"19264	"
2015-07-18 18:00,40623,1.78,51859.53,2.27,249640.8,10.91,100,0,11430,0.5,27792.51,1.21,14,0,295846.07,12.93,"22886	"
2015-07-18 19:00,42744,1.79,53305.26,2.23,259394.03,10.85,700.5,0.03,11934,0.5,30158.29,1.26,36,0,309392.52,12.94,"23904	"
2015-07-18 20:00,37114,1.77,49222.08,2.35,226871.6,10.84,10201,0.49,10447.5,0.5,27719.02,1.32,57,0,281581.06,13.46,"20924	"
2015-07-18 21:00,37766,1.78,51982.3,2.45,233769.4,11.01,10545.5,0.5,10600.5,0.5,28190.26,1.33,12,0,289491.6,13.63,"21235	"
2015-07-18 22:00,41407,1.81,59069.04,2.59,262731.92,11.51,11355.5,0.5,11396.5,0.5,32208.72,1.41,37,0,324579.54,14.21,"22835	"
2015-07-18 23:00,43018,1.8,64658.72,2.71,285795.84,11.97,11866.5,0.5,11917,0.5,35838.5,1.5,31,0,352612.64,14.77,"23879	"
2015-07-19 0:00,40621,1.79,63663.74,2.81,270502.44,11.93,11279.5,0.5,11312,0.5,35188.03,1.55,19,0,335103.63,14.78,"22672	"
2015-07-19 1:00,36283,1.77,60491.18,2.95,244079.22,11.91,10185.5,0.5,10217,0.5,32385.99,1.58,25,0,303053.37,14.79,"20497	"
2015-07-19 2:00,31034,1.78,53940.03,3.09,211752.4,12.13,8665.5,0.5,8696.5,0.5,28215.68,1.62,72,0,262644.34,15.04,"17464	"
2015-07-19 3:00,23689,1.76,43596.2,3.24,167359.92,12.44,6673,0.5,6694.5,0.5,20521.91,1.53,76,0.01,205366.05,15.26,"13455	"
2015-07-19 4:00,15617,1.76,31115.86,3.5,119631.98,13.45,4368.5,0.49,4411,0.5,12524.16,1.41,41,0,143643.94,16.15,"8894	"
2015-07-19 5:00,6896,1.71,15962.85,3.97,57633.51,14.33,1858.5,0.46,1998.5,0.5,5288.34,1.32,8,0,67993.15,16.91,"4021	"
2015-07-19 6:00,6418,1.58,15180.53,3.73,54577.95,13.42,38.5,0.01,2017.5,0.5,5491.72,1.35,56,0.01,63401.47,15.59,"4068	"
2015-07-19 7:00,8283,1.6,16772.97,3.24,62847.31,12.15,1.5,0,2575,0.5,6804.16,1.32,17,0,73795.97,14.27,"5171	"
2015-07-19 8:00,12862,1.66,21435.8,2.76,85474.15,11.01,1.5,0,3876,0.5,9236.3,1.19,38,0,100955.43,13.01,"7760	"
2015-07-19 9:00,19535,1.72,28385.68,2.49,118891.84,10.44,0,0,5682,0.5,13255.22,1.16,77,0.01,141325.54,12.41,"11384	"
2015-07-19 10:00,26820,1.74,36858.91,2.39,161048.32,10.45,2,0,7689,0.5,18566.68,1.21,52,0,191980.8,12.46,"15408	"
2015-07-19 11:00,32503,1.77,43305.95,2.36,191680.58,10.43,2,0,9177.5,0.5,22359.41,1.22,1056,0.06,229788.89,12.5,"18382	"
2015-07-19 12:00,36039,1.79,47682.59,2.36,213211.12,10.56,3,0,10071.5,0.5,24491.21,1.21,1445,0.07,255277.3,12.65,"20182	"
2015-07-19 13:00,36273,1.77,47681.68,2.33,216197.18,10.58,12,0,10201.5,0.5,24821.76,1.21,16,0,257382.04,12.59,"20440	"
2015-07-19 14:00,36036,1.76,48795.33,2.39,222464.5,10.89,8.5,0,10189.5,0.5,25113.25,1.23,123,0.01,264024.27,12.93,"20422	"
2015-07-19 15:00,34270,1.76,46889.25,2.41,214546.66,11.05,6.5,0,9688,0.5,23994,1.24,108,0.01,254173.02,13.09,"19424	"
2015-07-19 16:00,32468,1.76,45219.51,2.45,205761.34,11.15,68,0,9196.5,0.5,23759.15,1.29,105,0.01,244422.89,13.25,"18449	"
2015-07-19 17:00,33859,1.76,47259.17,2.45,215898.24,11.21,99.5,0.01,9608.5,0.5,24456.57,1.27,74,0,255920.38,13.29,"19260	"
2015-07-19 18:00,36465,1.75,48977.64,2.36,223536.15,10.75,97,0,10377.5,0.5,26624.75,1.28,47,0,266917.6,12.84,"20788	"
2015-07-19 19:00,35334,1.75,48650.96,2.41,215346.81,10.67,523.5,0.03,10069.5,0.5,26507.11,1.31,58,0,258556.22,12.82,"20175	"
2015-07-19 20:00,30623,1.71,45584.92,2.54,194559.09,10.86,8701,0.49,8938.5,0.5,25133.3,1.4,0,0,242706.69,13.54,"17922	"
2015-07-19 21:00,30165,1.71,47375.41,2.68,196387.65,11.11,8739.5,0.49,8815.5,0.5,25068.88,1.42,46,0,244357.63,13.83,"17671	"
2015-07-19 22:00,27791,1.7,47572.09,2.91,191731.84,11.74,8077.5,0.49,8145,0.5,24204.37,1.48,67,0,237122.91,14.52,"16326	"
2015-07-19 23:00,22936,1.68,44181.55,3.24,171046.51,12.53,6730,0.49,6813.5,0.5,20731.15,1.52,44,0,209460.76,15.34,"13655	"
2015-07-20 0:00,14658,1.65,31623.96,3.57,118112.23,13.33,4361.5,0.49,4409,0.5,13659.02,1.54,28,0,143228.35,16.16,"8863	"
2015-07-20 1:00,8320,1.65,17999.79,3.58,65750.3,13.06,2479.5,0.49,2510.5,0.5,7568.13,1.5,0,0,79817.73,15.86,"5034	"
2015-07-20 2:00,4929,1.59,11217.71,3.62,40626.9,13.11,1532,0.49,1541,0.5,4234.8,1.37,0,0,48864.1,15.77,"3099	"
2015-07-20 3:00,3550,1.63,8038.13,3.7,29925.17,13.77,1059,0.49,1075,0.49,2807.03,1.29,14,0.01,35531.5,16.34,"2174	"
2015-07-20 4:00,3756,1.62,9585.33,4.12,35063.61,15.09,1118.5,0.48,1146.5,0.49,3189.32,1.37,46,0.02,41260.53,17.75,"2324	"
2015-07-20 5:00,5882,1.58,13941.38,3.75,49794.61,13.39,1641,0.44,1846,0.5,6017.52,1.62,121,0.03,60534.03,16.28,"3719	"
2015-07-20 6:00,15891,1.57,26573.45,2.63,105948.5,10.48,66.5,0.01,5044,0.5,13673.7,1.35,40,0,127805.4,12.64,"10111	"
2015-07-20 7:00,25485,1.6,37188.43,2.33,166206.85,10.41,16,0,7967.5,0.5,22393.89,1.4,85,0.01,201465.16,12.62,"15968	"
2015-07-20 8:00,30732,1.62,42352.05,2.23,208386.62,10.95,15,0,9495.5,0.5,28772.43,1.51,48,0,252429.22,13.27,"19023	"
2015-07-20 9:00,30021,1.65,38546.54,2.12,204335.31,11.22,9,0,9096.5,0.5,26463.86,1.45,125,0.01,245498.13,13.47,"18219	"
2015-07-20 10:00,27786,1.67,36331.5,2.18,189205.83,11.37,3,0,8301.5,0.5,22937.93,1.38,101,0.01,225545.89,13.55,"16644	"
2015-07-20 11:00,28713,1.72,36466.99,2.18,185353.1,11.09,6,0,8347.5,0.5,20926.62,1.25,24,0,219673.32,13.14,"16720	"
2015-07-20 12:00,30862,1.73,38091.1,2.13,198269.29,11.11,18.5,0,8912.5,0.5,22295.86,1.25,90,0.01,234941.91,13.16,"17852	"
2015-07-20 13:00,30361,1.71,37442.79,2.11,194814.46,11,11.5,0,8831.5,0.5,21943.05,1.24,57,0,230973.86,13.05,"17705	"
2015-07-20 14:00,31100,1.72,39729,2.19,205481.88,11.34,11,0,9038,0.5,22998.8,1.27,116,0.01,243079.57,13.42,"18118	"
2015-07-20 15:00,30153,1.71,38002.66,2.16,196628.93,11.18,818.5,0.05,8775.5,0.5,21465.08,1.22,100,0.01,233062.31,13.25,"17586	"
2015-07-20 16:00,26798,1.71,34627.92,2.2,176792.15,11.25,15270.5,0.97,7835,0.5,21252.83,1.35,48,0,225916.58,14.38,"15709	"
2015-07-20 17:00,32954,1.72,41614.11,2.17,214994.09,11.19,19067,0.99,9593,0.5,26607.57,1.38,33,0,276060.62,14.37,"19213	"
2015-07-20 18:00,38244,1.67,49592.88,2.17,253020.15,11.06,22682,0.99,11423,0.5,34065.78,1.49,115,0.01,328173.73,14.34,"22884	"
2015-07-20 19:00,40914,1.69,54114.61,2.24,250736.79,10.37,23430,0.97,12068.5,0.5,35357.5,1.46,84,0,328929.25,13.61,"24169	"
2015-07-20 20:00,36436,1.67,54768.94,2.52,233310.06,10.72,10994.5,0.51,10856,0.5,32748.31,1.51,65,0,294500.07,13.54,"21757	"
2015-07-20 21:00,36123,1.7,57687.17,2.71,238083.53,11.19,10568.5,0.5,10615,0.5,34194.93,1.61,113,0.01,299960.47,14.1,"21278	"
2015-07-20 22:00,32867,1.72,55373,2.9,221496.32,11.58,9488.5,0.5,9546.5,0.5,30727.68,1.61,66,0,277061.6,14.49,"19125	"
2015-07-20 23:00,24073,1.71,44568.53,3.17,173546.35,12.34,6960,0.49,7018.5,0.5,22931.86,1.63,14,0,214692.85,15.26,"14069	"
2015-07-21 0:00,15827,1.68,30836.42,3.27,118342.74,12.55,4668,0.5,4700.5,0.5,14813.65,1.57,8,0,145359.49,15.42,"9429	"
2015-07-21 1:00,9069,1.67,18092.12,3.32,68642.88,12.61,2683,0.49,2702.5,0.5,7959.77,1.46,36,0.01,83656.15,15.37,"5442	"
2015-07-21 2:00,5758,1.71,11764.35,3.49,43058.4,12.78,1671.5,0.5,1678.5,0.5,4864.68,1.44,0,0,52282.88,15.52,"3368	"
2015-07-21 3:00,3662,1.68,7529.86,3.45,27874.23,12.76,1077.5,0.49,1086,0.5,2885.38,1.32,11,0.01,33602.87,15.39,"2184	"
2015-07-21 4:00,3600,1.69,8308.72,3.9,29418.03,13.8,1040.5,0.49,1060.5,0.5,2999.38,1.41,0,0,35157.71,16.5,"2131	"
2015-07-21 5:00,5653,1.55,11385.07,3.12,42201.99,11.56,1631.5,0.45,1817.5,0.5,5117.62,1.4,29,0.01,51891.11,14.21,"3652	"
2015-07-21 6:00,16158,1.55,25217.12,2.42,102641.68,9.86,69,0.01,5186.5,0.5,13172.39,1.27,74,0.01,124262.97,11.94,"10411	"
2015-07-21 7:00,26991,1.57,37637.99,2.2,172920.4,10.08,19.5,0,8555.5,0.5,23692.05,1.38,25,0,210358.98,12.27,"17147	"
2015-07-21 8:00,34417,1.62,44552.46,2.09,237699.61,11.16,16,0,10629,0.5,32693.82,1.54,66,0,287499.63,13.5,"21294	"
2015-07-21 9:00,32536,1.62,40404.29,2.01,227844.53,11.36,11,0,10012,0.5,30572.01,1.52,51,0,274503.74,13.68,"20059	"
2015-07-21 10:00,29661,1.65,37131.34,2.07,208872.83,11.63,6,0,8964.5,0.5,26113.98,1.45,35,0,249382.93,13.89,"17959	"
2015-07-21 11:00,29678,1.68,36690.2,2.08,203145.7,11.52,4.5,0,8795,0.5,25077.14,1.42,64,0,242373.93,13.75,"17627	"
2015-07-21 12:00,30982,1.67,38329.66,2.07,214900.27,11.62,8.5,0,9233.5,0.5,25837.15,1.4,95,0.01,255630.38,13.82,"18498	"
2015-07-21 13:00,30497,1.68,38152.84,2.1,211183.69,11.64,10.5,0,9063,0.5,24993.21,1.38,26,0,250720.28,13.81,"18150	"
2015-07-21 14:00,29634,1.69,37119.45,2.11,221469.8,12.6,5.5,0,8768.5,0.5,25639.25,1.46,93,0.01,261248.21,14.86,"17579	"
2015-07-21 15:00,24669,1.68,31716.11,2.16,196912.65,13.39,699.5,0.05,7329.5,0.5,22391.3,1.52,119,0.01,231861.95,15.77,"14707	"
2015-07-21 16:00,20966,1.68,26284.42,2.11,161040.45,12.9,12128.5,0.97,6227.5,0.5,18915.46,1.52,107,0.01,202163.57,16.2,"12481	"
2015-07-21 17:00,24322,1.67,33456.82,2.3,189218.22,13.01,14416.5,0.99,7251.5,0.5,23722.05,1.63,108,0.01,239078.27,16.43,"14547	"
2015-07-21 18:00,34526,1.68,42639.63,2.07,235040.55,11.41,20462.5,0.99,10282.5,0.5,31275.99,1.52,54,0,303295.5,14.73,"20593	"
2015-07-21 19:00,38625,1.66,50251.03,2.16,250769.28,10.78,22571.5,0.97,11613,0.5,36151.31,1.55,42,0,328124.79,14.1,"23266	"
2015-07-21 20:00,37315,1.66,54624.17,2.42,243422.58,10.81,11415.5,0.51,11243.5,0.5,35502.87,1.58,38,0,308383,13.69,"22528	"
2015-07-21 21:00,39540,1.7,62300.85,2.68,268580.51,11.54,11571.5,0.5,11607.5,0.5,39684.66,1.71,664,0.03,339089.45,14.58,"23264	"
2015-07-21 22:00,36833,1.69,63479.32,2.91,263682.39,12.1,10809,0.5,10867.5,0.5,38317.06,1.76,76,0,330291.71,15.15,"21798	"
2015-07-21 23:00,29681,1.68,54813.85,3.11,221257.3,12.54,8738,0.5,8799.5,0.5,31233.36,1.77,27,0,275351.08,15.61,"17644	"
2015-07-22 0:00,20650,1.66,42086.23,3.39,162879.95,13.12,6113.5,0.49,6172,0.5,21489.61,1.73,54,0,200431.46,16.14,"12415	"
2015-07-22 1:00,11950,1.68,24194.48,3.4,90674.8,12.75,3516,0.49,3537.5,0.5,11360.18,1.6,16,0,111238.84,15.64,"7112	"
2015-07-22 2:00,7641,1.69,15011.96,3.32,56575.01,12.51,2233.5,0.49,2246,0.5,7275.25,1.61,9,0,69695.06,15.41,"4522	"
2015-07-22 3:00,4964,1.68,10551.82,3.56,38868.81,13.13,1456,0.49,1469,0.5,4655.02,1.57,5,0,47341.53,15.99,"2960	"
2015-07-22 4:00,4069,1.65,9324.88,3.79,34023.42,13.83,1198.5,0.49,1218,0.5,3523.35,1.43,21,0.01,40721.67,16.55,"2460	"
2015-07-22 5:00,5859,1.6,11594.85,3.16,42819.8,11.67,1630.5,0.44,1828,0.5,5284.61,1.44,36,0.01,52699.31,14.36,"3670	"
2015-07-22 6:00,15892,1.56,25322.78,2.49,103063.26,10.12,57,0.01,5077.5,0.5,13128.59,1.29,100,0.01,124479.69,12.23,"10180	"
2015-07-22 7:00,26786,1.59,37389.55,2.23,171838.81,10.23,3.5,0,8388,0.5,23534.53,1.4,90,0.01,208895.1,12.44,"16794	"
2015-07-22 8:00,33094,1.61,44162.09,2.15,228418.56,11.14,3.3,0,10239.5,0.5,32105.95,1.57,74,0,276993.81,13.51,"20506	"
2015-07-22 9:00,31747,1.62,40390.06,2.06,220475.98,11.24,2.5,0,9794,0.5,29695.73,1.51,84,0,265936.71,13.55,"19623	"
2015-07-22 10:00,28934,1.65,36739.46,2.1,200664.51,11.45,5,0,8749,0.5,25343,1.45,91,0.01,240106.41,13.71,"17518	"
2015-07-22 11:00,28719,1.65,36708.75,2.1,206399.75,11.83,7,0,8701,0.5,24556.34,1.41,66,0,244966.93,14.04,"17444	"
2015-07-22 12:00,30460,1.68,37262.24,2.05,215102.02,11.86,3.8,0,9053.5,0.5,25670.77,1.42,127,0.01,255397.29,14.08,"18137	"
2015-07-22 13:00,29943,1.68,37378.02,2.09,214369.94,12.01,8,0,8909.5,0.5,25015.36,1.4,149,0.01,253803.2,14.22,"17847	"
2015-07-22 14:00,30217,1.68,39779.85,2.22,222452,12.39,9.8,0,8947,0.5,25752.85,1.43,130,0.01,262678.22,14.63,"17950	"
2015-07-22 15:00,27693,1.66,36341.76,2.18,204703.47,12.27,764.5,0.05,8321,0.5,23752.98,1.42,129,0.01,242673.69,14.55,"16680	"
2015-07-22 16:00,22792,1.65,30066.17,2.18,170964.41,12.4,13354.5,0.97,6881,0.5,20893.08,1.51,72,0.01,216303.45,15.68,"13792	"
2015-07-22 17:00,28536,1.67,36618.36,2.15,213579.19,12.53,16887.6,0.99,8494.5,0.5,26135.6,1.53,59,0,270267.45,15.85,"17047	"
2015-07-22 18:00,35239,1.67,44476.03,2.1,253918.54,12,21002.5,0.99,10557,0.5,33967.24,1.61,109,0.01,325903.8,15.4,"21157	"
2015-07-22 19:00,37597,1.66,49243.35,2.18,259601.19,11.48,21971.5,0.97,11290,0.5,35793.31,1.58,50,0,335497.52,14.83,"22619	"
2015-07-22 20:00,37466,1.67,55084.75,2.45,258526.87,11.49,11376,0.51,11223,0.5,36144.97,1.61,42,0,324065.93,14.4,"22499	"
2015-07-22 21:00,40860,1.7,64863,2.7,283632.64,11.81,11938,0.5,11983.5,0.5,42012.63,1.75,24,0,356795.47,14.86,"24015	"
2015-07-22 22:00,39966,1.69,68471.97,2.9,289705.04,12.26,11731.5,0.5,11782,0.5,42500.62,1.8,101,0,362904.36,15.36,"23621	"
2015-07-22 23:00,33718,1.69,61624.06,3.08,254635.98,12.74,9910.5,0.5,9969,0.5,36366.73,1.82,18,0,316899.67,15.85,"19992	"
2015-07-23 0:00,23950,1.69,44988.05,3.17,180412.93,12.71,7028.5,0.5,7073,0.5,24988.67,1.76,47,0,223809.86,15.76,"14198	"
2015-07-23 1:00,14460,1.67,28009.48,3.24,107752.07,12.45,4288,0.5,4305.5,0.5,13938.34,1.61,8,0,132886.61,15.36,"8652	"
2015-07-23 2:00,9218,1.65,18383.19,3.29,69802.14,12.47,2767,0.49,2779.5,0.5,8495.07,1.52,29,0.01,85550.31,15.29,"5596	"
2015-07-23 3:00,5910,1.69,12592.7,3.61,46267.19,13.25,1725,0.49,1734.5,0.5,4889.12,1.4,15,0,55677.81,15.95,"3491	"
2015-07-23 4:00,4903,1.72,11226.12,3.94,40414.95,14.2,1388.5,0.49,1418,0.5,4419.51,1.55,43,0.02,48537.76,17.05,"2847	"
2015-07-23 5:00,5991,1.59,12603.79,3.34,46395,12.3,1677.5,0.44,1872,0.5,5883.23,1.56,95,0.03,57052.53,15.13,"3772	"
2015-07-23 6:00,16333,1.58,25758.71,2.48,103404.82,9.98,50.5,0,5173.5,0.5,13589.89,1.31,24,0,125351.36,12.09,"10366	"
2015-07-23 7:00,26529,1.58,37646.35,2.24,170872.81,10.16,10.5,0,8390.5,0.5,23770.71,1.41,33,0,208119.82,12.38,"16813	"
2015-07-23 8:00,33202,1.61,44494.85,2.16,229314.74,11.15,7,0,10267,0.5,32287.9,1.57,144,0.01,278188.94,13.52,"20569	"
2015-07-23 9:00,31625,1.62,40369.58,2.07,221391.64,11.37,8,0,9720.5,0.5,29707.08,1.53,106,0.01,266782.57,13.7,"19472	"
